表章項目_code,表章項目,人口及び人口増減_code,人口及び人口増減,男女別_code,男女別,人口_code,人口,全国・都道府県_code,全国・都道府県,時間軸（年間）_code,時間軸（年間）,unit,value
008,人口,211,社会増減,002,女,001,総人口,26000,京都府,2023001011,2023年10月～2024年9月,人,1756
008,人口,211,社会増減,002,女,001,総人口,27000,大阪府,2023001011,2023年10月～2024年9月,人,24692
008,人口,211,社会増減,002,女,001,総人口,28000,兵庫県,2023001011,2023年10月～2024年9月,人,1393
008,人口,211,社会増減,002,女,001,総人口,29000,奈良県,2023001011,2023年10月～2024年9月,人,60
008,人口,211,社会増減,002,女,001,総人口,30000,和歌山県,2023001011,2023年10月～2024年9月,人,-1084
008,人口,211,社会増減,002,女,001,総人口,31000,鳥取県,2023001011,2023年10月～2024年9月,人,-566
008,人口,211,社会増減,002,女,001,総人口,32000,島根県,2023001011,2023年10月～2024年9月,人,-542
008,人口,211,社会増減,002,女,001,総人口,33000,岡山県,2023001011,2023年10月～2024年9月,人,-1149
008,人口,211,社会増減,002,女,001,総人口,34000,広島県,2023001011,2023年10月～2024年9月,人,-2815
008,人口,211,社会増減,002,女,001,総人口,35000,山口県,2023001011,2023年10月～2024年9月,人,-1476
008,人口,211,社会増減,002,女,001,総人口,36000,徳島県,2023001011,2023年10月～2024年9月,人,-879
008,人口,211,社会増減,002,女,001,総人口,37000,香川県,2023001011,2023年10月～2024年9月,人,-408
008,人口,211,社会増減,002,女,001,総人口,38000,愛媛県,2023001011,2023年10月～2024年9月,人,-1828
008,人口,211,社会増減,002,女,001,総人口,39000,高知県,2023001011,2023年10月～2024年9月,人,-1299
008,人口,211,社会増減,002,女,001,総人口,40000,福岡県,2023001011,2023年10月～2024年9月,人,9371
008,人口,211,社会増減,002,女,001,総人口,41000,佐賀県,2023001011,2023年10月～2024年9月,人,-237
008,人口,211,社会増減,002,女,001,総人口,42000,長崎県,2023001011,2023年10月～2024年9月,人,-2011
008,人口,211,社会増減,002,女,001,総人口,43000,熊本県,2023001011,2023年10月～2024年9月,人,688
008,人口,211,社会増減,002,女,001,総人口,44000,大分県,2023001011,2023年10月～2024年9月,人,-428
008,人口,211,社会増減,002,女,001,総人口,45000,宮崎県,2023001011,2023年10月～2024年9月,人,173
008,人口,211,社会増減,002,女,001,総人口,46000,鹿児島県,2023001011,2023年10月～2024年9月,人,-1430
008,人口,211,社会増減,002,女,001,総人口,47000,沖縄県,2023001011,2023年10月～2024年9月,人,457
008,人口,211,社会増減,002,女,002,日本人人口,00000,全国,2023001011,2023年10月～2024年9月,人,-5508
008,人口,211,社会増減,002,女,002,日本人人口,01000,北海道,2023001011,2023年10月～2024年9月,人,-4696
008,人口,211,社会増減,002,女,002,日本人人口,02000,青森県,2023001011,2023年10月～2024年9月,人,-2677
008,人口,211,社会増減,002,女,002,日本人人口,03000,岩手県,2023001011,2023年10月～2024年9月,人,-2960
008,人口,211,社会増減,002,女,002,日本人人口,04000,宮城県,2023001011,2023年10月～2024年9月,人,-1074
008,人口,211,社会増減,002,女,002,日本人人口,05000,秋田県,2023001011,2023年10月～2024年9月,人,-1986
008,人口,211,社会増減,002,女,002,日本人人口,06000,山形県,2023001011,2023年10月～2024年9月,人,-2216
008,人口,211,社会増減,002,女,002,日本人人口,07000,福島県,2023001011,2023年10月～2024年9月,人,-3515
008,人口,211,社会増減,002,女,002,日本人人口,08000,茨城県,2023001011,2023年10月～2024年9月,人,-1815
008,人口,211,社会増減,002,女,002,日本人人口,09000,栃木県,2023001011,2023年10月～2024年9月,人,-1783
008,人口,211,社会増減,002,女,002,日本人人口,10000,群馬県,2023001011,2023年10月～2024年9月,人,-1648
008,人口,211,社会増減,002,女,002,日本人人口,11000,埼玉県,2023001011,2023年10月～2024年9月,人,7583
008,人口,211,社会増減,002,女,002,日本人人口,12000,千葉県,2023001011,2023年10月～2024年9月,人,7978
008,人口,211,社会増減,002,女,002,日本人人口,13000,東京都,2023001011,2023年10月～2024年9月,人,35530
008,人口,211,社会増減,002,女,002,日本人人口,14000,神奈川県,2023001011,2023年10月～2024年9月,人,10425
008,人口,211,社会増減,002,女,002,日本人人口,15000,新潟県,2023001011,2023年10月～2024年9月,人,-3766
008,人口,211,社会増減,002,女,002,日本人人口,16000,富山県,2023001011,2023年10月～2024年9月,人,-1246
008,人口,211,社会増減,002,女,002,日本人人口,17000,石川県,2023001011,2023年10月～2024年9月,人,-1914
008,人口,211,社会増減,002,女,002,日本人人口,18000,福井県,2023001011,2023年10月～2024年9月,人,-1232
008,人口,211,社会増減,002,女,002,日本人人口,19000,山梨県,2023001011,2023年10月～2024年9月,人,-336
008,人口,211,社会増減,002,女,002,日本人人口,20000,長野県,2023001011,2023年10月～2024年9月,人,-662
008,人口,211,社会増減,002,女,002,日本人人口,21000,岐阜県,2023001011,2023年10月～2024年9月,人,-3060
008,人口,211,社会増減,002,女,002,日本人人口,22000,静岡県,2023001011,2023年10月～2024年9月,人,-3513
008,人口,211,社会増減,002,女,002,日本人人口,23000,愛知県,2023001011,2023年10月～2024年9月,人,-467
008,人口,211,社会増減,002,女,002,日本人人口,24000,三重県,2023001011,2023年10月～2024年9月,人,-2760
008,人口,211,社会増減,002,女,002,日本人人口,25000,滋賀県,2023001011,2023年10月～2024年9月,人,-192
008,人口,211,社会増減,002,女,002,日本人人口,26000,京都府,2023001011,2023年10月～2024年9月,人,-2267
008,人口,211,社会増減,002,女,002,日本人人口,27000,大阪府,2023001011,2023年10月～2024年9月,人,10023
008,人口,211,社会増減,002,女,002,日本人人口,28000,兵庫県,2023001011,2023年10月～2024年9月,人,-3464
008,人口,211,社会増減,002,女,002,日本人人口,29000,奈良県,2023001011,2023年10月～2024年9月,人,-984
008,人口,211,社会増減,002,女,002,日本人人口,30000,和歌山県,2023001011,2023年10月～2024年9月,人,-1658
008,人口,211,社会増減,002,女,002,日本人人口,31000,鳥取県,2023001011,2023年10月～2024年9月,人,-925
008,人口,211,社会増減,002,女,002,日本人人口,32000,島根県,2023001011,2023年10月～2024年9月,人,-1150
008,人口,211,社会増減,002,女,002,日本人人口,33000,岡山県,2023001011,2023年10月～2024年9月,人,-2081
008,人口,211,社会増減,002,女,002,日本人人口,34000,広島県,2023001011,2023年10月～2024年9月,人,-4218
008,人口,211,社会増減,002,女,002,日本人人口,35000,山口県,2023001011,2023年10月～2024年9月,人,-2334
008,人口,211,社会増減,002,女,002,日本人人口,36000,徳島県,2023001011,2023年10月～2024年9月,人,-1442
008,人口,211,社会増減,002,女,002,日本人人口,37000,香川県,2023001011,2023年10月～2024年9月,人,-1135
008,人口,211,社会増減,002,女,002,日本人人口,38000,愛媛県,2023001011,2023年10月～2024年9月,人,-2564
008,人口,211,社会増減,002,女,002,日本人人口,39000,高知県,2023001011,2023年10月～2024年9月,人,-1698
008,人口,211,社会増減,002,女,002,日本人人口,40000,福岡県,2023001011,2023年10月～2024年9月,人,4211
008,人口,211,社会増減,002,女,002,日本人人口,41000,佐賀県,2023001011,2023年10月～2024年9月,人,-1007
008,人口,211,社会増減,002,女,002,日本人人口,42000,長崎県,2023001011,2023年10月～2024年9月,人,-2985
008,人口,211,社会増減,002,女,002,日本人人口,43000,熊本県,2023001011,2023年10月～2024年9月,人,-1235
008,人口,211,社会増減,002,女,002,日本人人口,44000,大分県,2023001011,2023年10月～2024年9月,人,-1422
008,人口,211,社会増減,002,女,002,日本人人口,45000,宮崎県,2023001011,2023年10月～2024年9月,人,-890
008,人口,211,社会増減,002,女,002,日本人人口,46000,鹿児島県,2023001011,2023年10月～2024年9月,人,-2922
008,人口,211,社会増減,002,女,002,日本人人口,47000,沖縄県,2023001011,2023年10月～2024年9月,人,-1359
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,00000,全国,2023001011,2023年10月～2024年9月,人,7538
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,01000,北海道,2023001011,2023年10月～2024年9月,人,14
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,02000,青森県,2023001011,2023年10月～2024年9月,人,-2
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,03000,岩手県,2023001011,2023年10月～2024年9月,人,-5
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,04000,宮城県,2023001011,2023年10月～2024年9月,人,16
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,05000,秋田県,2023001011,2023年10月～2024年9月,人,1
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,06000,山形県,2023001011,2023年10月～2024年9月,人,7
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,07000,福島県,2023001011,2023年10月～2024年9月,人,31
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,08000,茨城県,2023001011,2023年10月～2024年9月,人,120
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,09000,栃木県,2023001011,2023年10月～2024年9月,人,61
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,10000,群馬県,2023001011,2023年10月～2024年9月,人,243
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,11000,埼玉県,2023001011,2023年10月～2024年9月,人,576
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,12000,千葉県,2023001011,2023年10月～2024年9月,人,535
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,13000,東京都,2023001011,2023年10月～2024年9月,人,1738
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,14000,神奈川県,2023001011,2023年10月～2024年9月,人,580
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,15000,新潟県,2023001011,2023年10月～2024年9月,人,-9
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,16000,富山県,2023001011,2023年10月～2024年9月,人,16
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,17000,石川県,2023001011,2023年10月～2024年9月,人,18
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,18000,福井県,2023001011,2023年10月～2024年9月,人,35
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,19000,山梨県,2023001011,2023年10月～2024年9月,人,35
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,20000,長野県,2023001011,2023年10月～2024年9月,人,82
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,21000,岐阜県,2023001011,2023年10月～2024年9月,人,79
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,22000,静岡県,2023001011,2023年10月～2024年9月,人,183
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,23000,愛知県,2023001011,2023年10月～2024年9月,人,809
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,24000,三重県,2023001011,2023年10月～2024年9月,人,107
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,25000,滋賀県,2023001011,2023年10月～2024年9月,人,91
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,26000,京都府,2023001011,2023年10月～2024年9月,人,216
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,27000,大阪府,2023001011,2023年10月～2024年9月,人,1139
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,28000,兵庫県,2023001011,2023年10月～2024年9月,人,279
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,29000,奈良県,2023001011,2023年10月～2024年9月,人,40
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,30000,和歌山県,2023001011,2023年10月～2024年9月,人,5
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,31000,鳥取県,2023001011,2023年10月～2024年9月,人,9
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,32000,島根県,2023001011,2023年10月～2024年9月,人,6
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,33000,岡山県,2023001011,2023年10月～2024年9月,人,32
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,34000,広島県,2023001011,2023年10月～2024年9月,人,88
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,35000,山口県,2023001011,2023年10月～2024年9月,人,19
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,36000,徳島県,2023001011,2023年10月～2024年9月,人,9
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,37000,香川県,2023001011,2023年10月～2024年9月,人,-2
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,38000,愛媛県,2023001011,2023年10月～2024年9月,人,-1
008,人口,212,国籍の異動による純増減,000,男女計,002,日本人人口,39000,高知県,2023001011,2023年10月～2024年9月,人,3
